Datetime,Consumption,Region,Year,Month,Day,Hour,Weekday,Weekend,Peak_Hour
2020-07-22 01:00:00,1992.63,EKPC,2020,7,22,1,Wednesday,False,False
2020-07-22 02:00:00,8301.61,DOM,2020,7,22,2,Wednesday,False,False
2020-07-22 03:00:00,2371.16,DAYTON,2020,7,22,3,Wednesday,False,False
2020-07-22 04:00:00,12818.48,AEP,2020,7,22,4,Wednesday,False,False
2020-07-22 04:00:00,6032.22,PJMW,2020,7,22,4,Wednesday,False,False
2020-07-22 05:00:00,2891.81,NI,2020,7,22,5,Wednesday,False,False
2020-07-22 06:00:00,1942.51,EKPC,2020,7,22,6,Wednesday,False,False
2020-07-22 07:00:00,9218.22,DOM,2020,7,22,7,Wednesday,False,False
2020-07-22 08:00:00,3385.36,DAYTON,2020,7,22,8,Wednesday,False,False
2020-07-22 09:00:00,20633.69,AEP,2020,7,22,9,Wednesday,False,False
2020-07-22 09:00:00,9709.97,PJMW,2020,7,22,9,Wednesday,False,False
2020-07-22 10:00:00,3903.48,NI,2020,7,22,10,Wednesday,False,False
2020-07-22 11:00:00,2188.17,EKPC,2020,7,22,11,Wednesday,False,False
2020-07-22 12:00:00,10287.25,DOM,2020,7,22,12,Wednesday,False,False
2020-07-22 13:00:00,3119.36,DAYTON,2020,7,22,13,Wednesday,False,False
2020-07-22 14:00:00,17223.77,AEP,2020,7,22,14,Wednesday,False,False
2020-07-22 14:00:00,8105.3,PJMW,2020,7,22,14,Wednesday,False,False
2020-07-22 15:00:00,3839.94,NI,2020,7,22,15,Wednesday,False,False
2020-07-22 16:00:00,2406.1,EKPC,2020,7,22,16,Wednesday,False,False
2020-07-22 17:00:00,11000.07,DOM,2020,7,22,17,Wednesday,False,True
2020-07-22 18:00:00,3494.21,DAYTON,2020,7,22,18,Wednesday,False,True
2020-07-22 19:00:00,20389.57,AEP,2020,7,22,19,Wednesday,False,True
2020-07-22 19:00:00,9595.09,PJMW,2020,7,22,19,Wednesday,False,True
2020-07-22 20:00:00,3987.16,NI,2020,7,22,20,Wednesday,False,True
2020-07-22 21:00:00,674.45,EKPC,2020,7,22,21,Wednesday,False,True
2020-07-22 22:00:00,9325.07,DOM,2020,7,22,22,Wednesday,False,False
2020-07-22 23:00:00,3126.91,DAYTON,2020,7,22,23,Wednesday,False,False
2020-07-23 00:00:00,17845.98,AEP,2020,7,23,0,Thursday,False,False
2020-07-23 00:00:00,8398.11,PJMW,2020,7,23,0,Thursday,False,False
2020-07-23 01:00:00,3116.73,NI,2020,7,23,1,Thursday,False,False
2020-07-23 02:00:00,1827.03,EKPC,2020,7,23,2,Thursday,False,False
2020-07-23 03:00:00,7498.78,DOM,2020,7,23,3,Thursday,False,False
2020-07-23 04:00:00,2163.8,DAYTON,2020,7,23,4,Thursday,False,False
2020-07-23 05:00:00,13640.58,AEP,2020,7,23,5,Thursday,False,False
2020-07-23 05:00:00,6419.1,PJMW,2020,7,23,5,Thursday,False,False
2020-07-23 06:00:00,3271.62,NI,2020,7,23,6,Thursday,False,False
2020-07-23 07:00:00,2067.96,EKPC,2020,7,23,7,Thursday,False,False
2020-07-23 08:00:00,9882.87,DOM,2020,7,23,8,Thursday,False,False
2020-07-23 09:00:00,3409.26,DAYTON,2020,7,23,9,Thursday,False,False
2020-07-23 10:00:00,19761.61,AEP,2020,7,23,10,Thursday,False,False
2020-07-23 10:00:00,9299.58,PJMW,2020,7,23,10,Thursday,False,False
2020-07-23 11:00:00,4003.33,NI,2020,7,23,11,Thursday,False,False
2020-07-23 12:00:00,2202.69,EKPC,2020,7,23,12,Thursday,False,False
2020-07-23 13:00:00,9707.34,DOM,2020,7,23,13,Thursday,False,False
2020-07-23 14:00:00,3361.74,DAYTON,2020,7,23,14,Thursday,False,False
2020-07-23 15:00:00,19821.84,AEP,2020,7,23,15,Thursday,False,False
2020-07-23 15:00:00,9327.93,PJMW,2020,7,23,15,Thursday,False,False
2020-07-23 16:00:00,4029.43,NI,2020,7,23,16,Thursday,False,False
2020-07-23 17:00:00,2471.06,EKPC,2020,7,23,17,Thursday,False,True
2020-07-23 18:00:00,10937.4,DOM,2020,7,23,18,Thursday,False,True
2020-07-23 19:00:00,3530.82,DAYTON,2020,7,23,19,Thursday,False,True
2020-07-23 20:00:00,19439.84,AEP,2020,7,23,20,Thursday,False,True
2020-07-23 20:00:00,9148.16,PJMW,2020,7,23,20,Thursday,False,True
2020-07-23 21:00:00,3957.39,NI,2020,7,23,21,Thursday,False,True
2020-07-23 22:00:00,2204.04,EKPC,2020,7,23,22,Thursday,False,False
2020-07-23 23:00:00,9404.57,DOM,2020,7,23,23,Thursday,False,False
2020-07-24 00:00:00,2943.2,DAYTON,2020,7,24,0,Friday,False,False
2020-07-24 01:00:00,16184.48,AEP,2020,7,24,1,Friday,False,False
2020-07-24 01:00:00,7616.23,PJMW,2020,7,24,1,Friday,False,False
2020-07-24 02:00:00,2966.77,NI,2020,7,24,2,Friday,False,False
2020-07-24 03:00:00,1620.32,EKPC,2020,7,24,3,Friday,False,False
2020-07-24 04:00:00,6869.15,DOM,2020,7,24,4,Friday,False,False
2020-07-24 05:00:00,2383.24,DAYTON,2020,7,24,5,Friday,False,False
2020-07-24 06:00:00,16308.91,AEP,2020,7,24,6,Friday,False,False
2020-07-24 06:00:00,7674.78,PJMW,2020,7,24,6,Friday,False,False
2020-07-24 07:00:00,3750.71,NI,2020,7,24,7,Friday,False,False
2020-07-24 08:00:00,2150.42,EKPC,2020,7,24,8,Friday,False,False
2020-07-24 09:00:00,10244.22,DOM,2020,7,24,9,Friday,False,False
2020-07-24 10:00:00,3544.2,DAYTON,2020,7,24,10,Friday,False,False
2020-07-24 11:00:00,18260.45,AEP,2020,7,24,11,Friday,False,False
2020-07-24 11:00:00,8593.15,PJMW,2020,7,24,11,Friday,False,False
2020-07-24 12:00:00,3711.7,NI,2020,7,24,12,Friday,False,False
2020-07-24 13:00:00,2104.82,EKPC,2020,7,24,13,Friday,False,False
2020-07-24 14:00:00,9552.23,DOM,2020,7,24,14,Friday,False,False
2020-07-24 15:00:00,3365.17,DAYTON,2020,7,24,15,Friday,False,False
2020-07-24 16:00:00,20020.87,AEP,2020,7,24,16,Friday,False,False
2020-07-24 16:00:00,9421.59,PJMW,2020,7,24,16,Friday,False,False
2020-07-24 17:00:00,4303.66,NI,2020,7,24,17,Friday,False,True
2020-07-24 18:00:00,2377.44,EKPC,2020,7,24,18,Friday,False,True
2020-07-24 19:00:00,10829.17,DOM,2020,7,24,19,Friday,False,True
2020-07-24 20:00:00,3522.25,DAYTON,2020,7,24,20,Friday,False,True
2020-07-24 21:00:00,18588.73,AEP,2020,7,24,21,Friday,False,True
2020-07-24 21:00:00,8747.64,PJMW,2020,7,24,21,Friday,False,True
2020-07-24 22:00:00,3614.92,NI,2020,7,24,22,Friday,False,False
2020-07-24 23:00:00,2062.98,EKPC,2020,7,24,23,Friday,False,False
2020-07-25 00:00:00,7720.59,DOM,2020,7,25,0,Saturday,True,False
2020-07-25 01:00:00,2496.92,DAYTON,2020,7,25,1,Saturday,True,False
2020-07-25 02:00:00,13516.02,AEP,2020,7,25,2,Saturday,True,False
2020-07-25 02:00:00,6360.48,PJMW,2020,7,25,2,Saturday,True,False
2020-07-25 03:00:00,2454.62,NI,2020,7,25,3,Saturday,True,False
2020-07-25 04:00:00,1338.61,EKPC,2020,7,25,4,Saturday,True,False
2020-07-25 05:00:00,6193.05,DOM,2020,7,25,5,Saturday,True,False
2020-07-25 06:00:00,2484.08,DAYTON,2020,7,25,6,Saturday,True,False
2020-07-25 07:00:00,14742.7,AEP,2020,7,25,7,Saturday,True,False
2020-07-25 07:00:00,6937.74,PJMW,2020,7,25,7,Saturday,True,False
2020-07-25 08:00:00,3357.22,NI,2020,7,25,8,Saturday,True,False
2020-07-25 09:00:00,2017.44,EKPC,2020,7,25,9,Saturday,True,False
2020-07-25 10:00:00,9303.92,DOM,2020,7,25,10,Saturday,True,False
2020-07-25 11:00:00,2937.21,DAYTON,2020,7,25,11,Saturday,True,False
2020-07-25 12:00:00,15899.42,AEP,2020,7,25,12,Saturday,True,False
2020-07-25 12:00:00,7482.08,PJMW,2020,7,25,12,Saturday,True,False
2020-07-25 13:00:00,3189.43,NI,2020,7,25,13,Saturday,True,False
2020-07-25 14:00:00,1855.41,EKPC,2020,7,25,14,Saturday,True,False
2020-07-25 15:00:00,9045.19,DOM,2020,7,25,15,Saturday,True,False
2020-07-25 16:00:00,2923.9,DAYTON,2020,7,25,16,Saturday,True,False
2020-07-25 17:00:00,17336.96,AEP,2020,7,25,17,Saturday,True,True
2020-07-25 17:00:00,8158.57,PJMW,2020,7,25,17,Saturday,True,True
2020-07-25 18:00:00,3814.3,NI,2020,7,25,18,Saturday,True,True
2020-07-25 19:00:00,2063.43,EKPC,2020,7,25,19,Saturday,True,True
2020-07-25 20:00:00,9597.86,DOM,2020,7,25,20,Saturday,True,True
2020-07-25 21:00:00,2957.03,DAYTON,2020,7,25,21,Saturday,True,True
2020-07-25 22:00:00,16339.06,AEP,2020,7,25,22,Saturday,True,False
2020-07-25 22:00:00,7688.97,PJMW,2020,7,25,22,Saturday,True,False
2020-07-25 23:00:00,3009.09,NI,2020,7,25,23,Saturday,True,False
2020-07-26 00:00:00,1802.98,EKPC,2020,7,26,0,Sunday,True,False
2020-07-26 01:00:00,7457.44,DOM,2020,7,26,1,Sunday,True,False
2020-07-26 02:00:00,2420.41,DAYTON,2020,7,26,2,Sunday,True,False
2020-07-26 03:00:00,11859.35,AEP,2020,7,26,3,Sunday,True,False
2020-07-26 03:00:00,5580.87,PJMW,2020,7,26,3,Sunday,True,False
2020-07-26 04:00:00,2345.87,NI,2020,7,26,4,Sunday,True,False
2020-07-26 05:00:00,1395.5,EKPC,2020,7,26,5,Sunday,True,False
2020-07-26 06:00:00,7105.0,DOM,2020,7,26,6,Sunday,True,False
2020-07-26 07:00:00,2803.5,DAYTON,2020,7,26,7,Sunday,True,False
2020-07-26 08:00:00,16686.11,AEP,2020,7,26,8,Sunday,True,False
2020-07-26 08:00:00,7852.29,PJMW,2020,7,26,8,Sunday,True,False
2020-07-26 09:00:00,3445.05,NI,2020,7,26,9,Sunday,True,False
2020-07-26 10:00:00,1894.27,EKPC,2020,7,26,10,Sunday,True,False
2020-07-26 11:00:00,7976.01,DOM,2020,7,26,11,Sunday,True,False
2020-07-26 12:00:00,2842.15,DAYTON,2020,7,26,12,Sunday,True,False
2020-07-26 13:00:00,15548.72,AEP,2020,7,26,13,Sunday,True,False
2020-07-26 13:00:00,7317.04,PJMW,2020,7,26,13,Sunday,True,False
2020-07-26 14:00:00,3212.3,NI,2020,7,26,14,Sunday,True,False
2020-07-26 15:00:00,1946.62,EKPC,2020,7,26,15,Sunday,True,False
2020-07-26 16:00:00,9348.92,DOM,2020,7,26,16,Sunday,True,False
2020-07-26 17:00:00,3152.83,DAYTON,2020,7,26,17,Sunday,True,True
2020-07-26 18:00:00,17713.44,AEP,2020,7,26,18,Sunday,True,True
2020-07-26 18:00:00,8335.74,PJMW,2020,7,26,18,Sunday,True,True
2020-07-26 19:00:00,3882.06,NI,2020,7,26,19,Sunday,True,True
2020-07-26 20:00:00,1977.16,EKPC,2020,7,26,20,Sunday,True,True
2020-07-26 21:00:00,8323.48,DOM,2020,7,26,21,Sunday,True,True
2020-07-26 22:00:00,2795.15,DAYTON,2020,7,26,22,Sunday,True,False
2020-07-26 23:00:00,15247.12,AEP,2020,7,26,23,Sunday,True,False
2020-07-26 23:00:00,7175.12,PJMW,2020,7,26,23,Sunday,True,False
2020-07-27 00:00:00,3573.76,NI,2020,7,27,0,Monday,False,False
2020-07-27 01:00:00,1901.92,EKPC,2020,7,27,1,Monday,False,False
2020-07-27 02:00:00,8037.93,DOM,2020,7,27,2,Monday,False,False
2020-07-27 03:00:00,2342.0,DAYTON,2020,7,27,3,Monday,False,False
2020-07-27 04:00:00,13173.68,AEP,2020,7,27,4,Monday,False,False
2020-07-27 04:00:00,6199.38,PJMW,2020,7,27,4,Monday,False,False
2020-07-27 05:00:00,2882.77,NI,2020,7,27,5,Monday,False,False
2020-07-27 06:00:00,1876.23,EKPC,2020,7,27,6,Monday,False,False
2020-07-27 07:00:00,9471.61,DOM,2020,7,27,7,Monday,False,False
2020-07-27 08:00:00,3373.74,DAYTON,2020,7,27,8,Monday,False,False
2020-07-27 09:00:00,18696.26,AEP,2020,7,27,9,Monday,False,False
2020-07-27 09:00:00,8798.24,PJMW,2020,7,27,9,Monday,False,False
2020-07-27 10:00:00,4105.58,NI,2020,7,27,10,Monday,False,False
2020-07-27 11:00:00,2262.42,EKPC,2020,7,27,11,Monday,False,False
2020-07-27 12:00:00,9550.96,DOM,2020,7,27,12,Monday,False,False
2020-07-27 13:00:00,3135.86,DAYTON,2020,7,27,13,Monday,False,False
2020-07-27 14:00:00,17517.46,AEP,2020,7,27,14,Monday,False,False
2020-07-27 14:00:00,8243.51,PJMW,2020,7,27,14,Monday,False,False
2020-07-27 15:00:00,4045.89,NI,2020,7,27,15,Monday,False,False
2020-07-27 16:00:00,2393.22,EKPC,2020,7,27,16,Monday,False,False
2020-07-27 17:00:00,10788.21,DOM,2020,7,27,17,Monday,False,True
2020-07-27 18:00:00,3688.58,DAYTON,2020,7,27,18,Monday,False,True
2020-07-27 19:00:00,20882.01,AEP,2020,7,27,19,Monday,False,True
2020-07-27 19:00:00,9826.83,PJMW,2020,7,27,19,Monday,False,True
2020-07-27 20:00:00,4131.86,NI,2020,7,27,20,Monday,False,True
2020-07-27 21:00:00,2138.33,EKPC,2020,7,27,21,Monday,False,True
2020-07-27 22:00:00,9411.79,DOM,2020,7,27,22,Monday,False,False
2020-07-27 23:00:00,3124.48,DAYTON,2020,7,27,23,Monday,False,False
2020-07-28 00:00:00,16981.65,AEP,2020,7,28,0,Tuesday,False,False
2020-07-28 00:00:00,7991.37,PJMW,2020,7,28,0,Tuesday,False,False
2020-07-28 01:00:00,3458.16,NI,2020,7,28,1,Tuesday,False,False
2020-07-28 02:00:00,1829.77,EKPC,2020,7,28,2,Tuesday,False,False
2020-07-28 03:00:00,7266.78,DOM,2020,7,28,3,Tuesday,False,False
2020-07-28 04:00:00,2092.48,DAYTON,2020,7,28,4,Tuesday,False,False
2020-07-28 05:00:00,14432.53,AEP,2020,7,28,5,Tuesday,False,False
2020-07-28 05:00:00,6791.78,PJMW,2020,7,28,5,Tuesday,False,False
2020-07-28 06:00:00,3394.06,NI,2020,7,28,6,Tuesday,False,False
2020-07-28 07:00:00,2245.57,EKPC,2020,7,28,7,Tuesday,False,False
2020-07-28 08:00:00,9982.62,DOM,2020,7,28,8,Tuesday,False,False
2020-07-28 09:00:00,3257.39,DAYTON,2020,7,28,9,Tuesday,False,False
2020-07-28 10:00:00,19164.95,AEP,2020,7,28,10,Tuesday,False,False
2020-07-28 10:00:00,9018.8,PJMW,2020,7,28,10,Tuesday,False,False
2020-07-28 11:00:00,3884.81,NI,2020,7,28,11,Tuesday,False,False
2020-07-28 12:00:00,2091.74,EKPC,2020,7,28,12,Tuesday,False,False
2020-07-28 13:00:00,9814.23,DOM,2020,7,28,13,Tuesday,False,False
2020-07-28 14:00:00,3123.49,DAYTON,2020,7,28,14,Tuesday,False,False
2020-07-28 15:00:00,18626.74,AEP,2020,7,28,15,Tuesday,False,False
2020-07-28 15:00:00,8765.52,PJMW,2020,7,28,15,Tuesday,False,False
2020-07-28 16:00:00,3979.86,NI,2020,7,28,16,Tuesday,False,False
2020-07-28 17:00:00,2566.55,EKPC,2020,7,28,17,Tuesday,False,True
2020-07-28 18:00:00,10506.48,DOM,2020,7,28,18,Tuesday,False,True
2020-07-28 19:00:00,3616.11,DAYTON,2020,7,28,19,Tuesday,False,True
2020-07-28 20:00:00,18767.32,AEP,2020,7,28,20,Tuesday,False,True
2020-07-28 20:00:00,8831.68,PJMW,2020,7,28,20,Tuesday,False,True
2020-07-28 21:00:00,3880.24,NI,2020,7,28,21,Tuesday,False,True
2020-07-28 22:00:00,2050.76,EKPC,2020,7,28,22,Tuesday,False,False
2020-07-28 23:00:00,9548.63,DOM,2020,7,28,23,Tuesday,False,False
2020-07-29 00:00:00,3059.74,DAYTON,2020,7,29,0,Wednesday,False,False
2020-07-29 01:00:00,16559.48,AEP,2020,7,29,1,Wednesday,False,False
2020-07-29 01:00:00,7792.7,PJMW,2020,7,29,1,Wednesday,False,False
2020-07-29 02:00:00,3010.29,NI,2020,7,29,2,Wednesday,False,False
2020-07-29 03:00:00,1600.41,EKPC,2020,7,29,3,Wednesday,False,False
2020-07-29 04:00:00,6747.19,DOM,2020,7,29,4,Wednesday,False,False
2020-07-29 05:00:00,2521.64,DAYTON,2020,7,29,5,Wednesday,False,False
2020-07-29 06:00:00,15645.29,AEP,2020,7,29,6,Wednesday,False,False
2020-07-29 06:00:00,7362.49,PJMW,2020,7,29,6,Wednesday,False,False
2020-07-29 07:00:00,3828.27,NI,2020,7,29,7,Wednesday,False,False
2020-07-29 08:00:00,2315.92,EKPC,2020,7,29,8,Wednesday,False,False
2020-07-29 09:00:00,9917.56,DOM,2020,7,29,9,Wednesday,False,False
2020-07-29 10:00:00,3378.06,DAYTON,2020,7,29,10,Wednesday,False,False
2020-07-29 11:00:00,18585.37,AEP,2020,7,29,11,Wednesday,False,False
2020-07-29 11:00:00,8746.05,PJMW,2020,7,29,11,Wednesday,False,False
2020-07-29 12:00:00,3821.69,NI,2020,7,29,12,Wednesday,False,False
2020-07-29 13:00:00,2051.57,EKPC,2020,7,29,13,Wednesday,False,False
2020-07-29 14:00:00,9619.32,DOM,2020,7,29,14,Wednesday,False,False
2020-07-29 15:00:00,3405.76,DAYTON,2020,7,29,15,Wednesday,False,False
2020-07-29 16:00:00,19621.29,AEP,2020,7,29,16,Wednesday,False,False
2020-07-29 16:00:00,9233.55,PJMW,2020,7,29,16,Wednesday,False,False
2020-07-29 17:00:00,3915.32,NI,2020,7,29,17,Wednesday,False,True
2020-07-29 18:00:00,2364.41,EKPC,2020,7,29,18,Wednesday,False,True
2020-07-29 19:00:00,10950.83,DOM,2020,7,29,19,Wednesday,False,True
2020-07-29 20:00:00,3516.02,DAYTON,2020,7,29,20,Wednesday,False,True
2020-07-29 21:00:00,17396.09,AEP,2020,7,29,21,Wednesday,False,True
2020-07-29 21:00:00,8186.39,PJMW,2020,7,29,21,Wednesday,False,True
2020-07-29 22:00:00,3716.88,NI,2020,7,29,22,Wednesday,False,False
2020-07-29 23:00:00,2112.43,EKPC,2020,7,29,23,Wednesday,False,False
2020-07-30 00:00:00,9080.25,DOM,2020,7,30,0,Thursday,False,False
2020-07-30 01:00:00,2955.48,DAYTON,2020,7,30,1,Thursday,False,False
2020-07-30 02:00:00,16202.38,AEP,2020,7,30,2,Thursday,False,False
2020-07-30 02:00:00,7624.65,PJMW,2020,7,30,2,Thursday,False,False
2020-07-30 03:00:00,2801.53,NI,2020,7,30,3,Thursday,False,False
2020-07-30 04:00:00,1527.02,EKPC,2020,7,30,4,Thursday,False,False
2020-07-30 05:00:00,7173.01,DOM,2020,7,30,5,Thursday,False,False
2020-07-30 06:00:00,2783.73,DAYTON,2020,7,30,6,Thursday,False,False
2020-07-30 07:00:00,17792.71,AEP,2020,7,30,7,Thursday,False,False
2020-07-30 07:00:00,8373.04,PJMW,2020,7,30,7,Thursday,False,False
2020-07-30 08:00:00,4038.95,NI,2020,7,30,8,Thursday,False,False
2020-07-30 09:00:00,2247.13,EKPC,2020,7,30,9,Thursday,False,False
2020-07-30 10:00:00,10579.22,DOM,2020,7,30,10,Thursday,False,False
2020-07-30 11:00:00,3177.1,DAYTON,2020,7,30,11,Thursday,False,False
2020-07-30 12:00:00,18364.46,AEP,2020,7,30,12,Thursday,False,False
2020-07-30 12:00:00,8642.1,PJMW,2020,7,30,12,Thursday,False,False
2020-07-30 13:00:00,3726.5,NI,2020,7,30,13,Thursday,False,False
2020-07-30 14:00:00,4281.61,EKPC,2020,7,30,14,Thursday,False,False
2020-07-30 15:00:00,10183.33,DOM,2020,7,30,15,Thursday,False,False
2020-07-30 16:00:00,3360.12,DAYTON,2020,7,30,16,Thursday,False,False
2020-07-30 17:00:00,19857.82,AEP,2020,7,30,17,Thursday,False,True
2020-07-30 17:00:00,9344.86,PJMW,2020,7,30,17,Thursday,False,True
2020-07-30 18:00:00,4078.64,NI,2020,7,30,18,Thursday,False,True
2020-07-30 19:00:00,2369.89,EKPC,2020,7,30,19,Thursday,False,True
2020-07-30 20:00:00,10269.98,DOM,2020,7,30,20,Thursday,False,True
2020-07-30 21:00:00,3376.64,DAYTON,2020,7,30,21,Thursday,False,True
2020-07-30 22:00:00,18153.57,AEP,2020,7,30,22,Thursday,False,False
2020-07-30 22:00:00,8542.86,PJMW,2020,7,30,22,Thursday,False,False
2020-07-30 23:00:00,3669.08,NI,2020,7,30,23,Thursday,False,False
2020-07-31 00:00:00,1973.99,EKPC,2020,7,31,0,Friday,False,False
2020-07-31 01:00:00,8801.78,DOM,2020,7,31,1,Friday,False,False
2020-07-31 02:00:00,2839.08,DAYTON,2020,7,31,2,Friday,False,False
2020-07-31 03:00:00,13075.2,AEP,2020,7,31,3,Friday,False,False
2020-07-31 03:00:00,6153.03,PJMW,2020,7,31,3,Friday,False,False
2020-07-31 04:00:00,2501.97,NI,2020,7,31,4,Friday,False,False
2020-07-31 05:00:00,1671.57,EKPC,2020,7,31,5,Friday,False,False
2020-07-31 06:00:00,8296.58,DOM,2020,7,31,6,Friday,False,False
2020-07-31 07:00:00,3040.01,DAYTON,2020,7,31,7,Friday,False,False
2020-07-31 08:00:00,19436.52,AEP,2020,7,31,8,Friday,False,False
2020-07-31 08:00:00,9146.6,PJMW,2020,7,31,8,Friday,False,False
2020-07-31 09:00:00,3901.48,NI,2020,7,31,9,Friday,False,False
2020-07-31 10:00:00,2371.64,EKPC,2020,7,31,10,Friday,False,False
2020-07-31 11:00:00,9900.75,DOM,2020,7,31,11,Friday,False,False
2020-07-31 12:00:00,3160.45,DAYTON,2020,7,31,12,Friday,False,False
2020-07-31 13:00:00,17366.39,AEP,2020,7,31,13,Friday,False,False
2020-07-31 13:00:00,8172.42,PJMW,2020,7,31,13,Friday,False,False
2020-07-31 14:00:00,3741.69,NI,2020,7,31,14,Friday,False,False
2020-07-31 15:00:00,2093.13,EKPC,2020,7,31,15,Friday,False,False
2020-07-31 16:00:00,9546.58,DOM,2020,7,31,16,Friday,False,False
2020-07-31 17:00:00,3388.32,DAYTON,2020,7,31,17,Friday,False,True
2020-07-31 18:00:00,21096.07,AEP,2020,7,31,18,Friday,False,True
2020-07-31 18:00:00,9927.56,PJMW,2020,7,31,18,Friday,False,True
2020-07-31 19:00:00,4031.23,NI,2020,7,31,19,Friday,False,True
2020-07-31 20:00:00,2191.89,EKPC,2020,7,31,20,Friday,False,True
2020-07-31 21:00:00,9849.84,DOM,2020,7,31,21,Friday,False,True
2020-07-31 22:00:00,3378.18,DAYTON,2020,7,31,22,Friday,False,False
2020-07-31 23:00:00,18032.08,AEP,2020,7,31,23,Friday,False,False
2020-07-31 23:00:00,8485.68,PJMW,2020,7,31,23,Friday,False,False
2020-08-01 00:00:00,3111.22,NI,2020,8,1,0,Saturday,True,False
2020-08-01 01:00:00,1729.16,EKPC,2020,8,1,1,Saturday,True,False
2020-08-01 02:00:00,7233.24,DOM,2020,8,1,2,Saturday,True,False
2020-08-01 03:00:00,643.64,DAYTON,2020,8,1,3,Saturday,True,False
2020-08-01 04:00:00,11991.29,AEP,2020,8,1,4,Saturday,True,False
2020-08-01 04:00:00,5642.96,PJMW,2020,8,1,4,Saturday,True,False
2020-08-01 05:00:00,2606.59,NI,2020,8,1,5,Saturday,True,False
2020-08-01 06:00:00,1677.5,EKPC,2020,8,1,6,Saturday,True,False
2020-08-01 07:00:00,8378.03,DOM,2020,8,1,7,Saturday,True,False
2020-08-01 08:00:00,3310.61,DAYTON,2020,8,1,8,Saturday,True,False
2020-08-01 09:00:00,18320.85,AEP,2020,8,1,9,Saturday,True,False
2020-08-01 09:00:00,8621.57,PJMW,2020,8,1,9,Saturday,True,False
2020-08-01 10:00:00,3545.79,NI,2020,8,1,10,Saturday,True,False
2020-08-01 11:00:00,2081.92,EKPC,2020,8,1,11,Saturday,True,False
2020-08-01 12:00:00,8448.23,DOM,2020,8,1,12,Saturday,True,False
2020-08-01 13:00:00,2870.5,DAYTON,2020,8,1,13,Saturday,True,False
2020-08-01 14:00:00,16442.13,AEP,2020,8,1,14,Saturday,True,False
2020-08-01 14:00:00,7737.47,PJMW,2020,8,1,14,Saturday,True,False
2020-08-01 15:00:00,3547.88,NI,2020,8,1,15,Saturday,True,False
2020-08-01 16:00:00,2042.32,EKPC,2020,8,1,16,Saturday,True,False
2020-08-01 17:00:00,9818.39,DOM,2020,8,1,17,Saturday,True,True
2020-08-01 18:00:00,3129.21,DAYTON,2020,8,1,18,Saturday,True,True
2020-08-01 19:00:00,18265.06,AEP,2020,8,1,19,Saturday,True,True
2020-08-01 19:00:00,8595.32,PJMW,2020,8,1,19,Saturday,True,True
2020-08-01 20:00:00,3824.25,NI,2020,8,1,20,Saturday,True,True
2020-08-01 21:00:00,2075.21,EKPC,2020,8,1,21,Saturday,True,True
2020-08-01 22:00:00,8533.14,DOM,2020,8,1,22,Saturday,True,False
2020-08-01 23:00:00,2697.1,DAYTON,2020,8,1,23,Saturday,True,False
2020-08-02 00:00:00,14469.35,AEP,2020,8,2,0,Sunday,True,False
2020-08-02 00:00:00,6809.11,PJMW,2020,8,2,0,Sunday,True,False
2020-08-02 01:00:00,3159.67,NI,2020,8,2,1,Sunday,True,False
2020-08-02 02:00:00,1660.46,EKPC,2020,8,2,2,Sunday,True,False
2020-08-02 03:00:00,6693.61,DOM,2020,8,2,3,Sunday,True,False
2020-08-02 04:00:00,2187.74,DAYTON,2020,8,2,4,Sunday,True,False
2020-08-02 05:00:00,12848.13,AEP,2020,8,2,5,Sunday,True,False
2020-08-02 05:00:00,6046.18,PJMW,2020,8,2,5,Sunday,True,False
2020-08-02 06:00:00,3057.83,NI,2020,8,2,6,Sunday,True,False
2020-08-02 07:00:00,1858.23,EKPC,2020,8,2,7,Sunday,True,False
2020-08-02 08:00:00,9743.11,DOM,2020,8,2,8,Sunday,True,False
2020-08-02 09:00:00,3147.43,DAYTON,2020,8,2,9,Sunday,True,False
2020-08-02 10:00:00,17243.19,AEP,2020,8,2,10,Sunday,True,False
2020-08-02 10:00:00,8114.44,PJMW,2020,8,2,10,Sunday,True,False
2020-08-02 11:00:00,3537.43,NI,2020,8,2,11,Sunday,True,False
2020-08-02 12:00:00,2061.31,EKPC,2020,8,2,12,Sunday,True,False
2020-08-02 13:00:00,9200.98,DOM,2020,8,2,13,Sunday,True,False
2020-08-02 14:00:00,2838.08,DAYTON,2020,8,2,14,Sunday,True,False
2020-08-02 15:00:00,17743.17,AEP,2020,8,2,15,Sunday,True,False
2020-08-02 15:00:00,8349.73,PJMW,2020,8,2,15,Sunday,True,False
2020-08-02 16:00:00,3715.06,NI,2020,8,2,16,Sunday,True,False
2020-08-02 17:00:00,2237.88,EKPC,2020,8,2,17,Sunday,True,True
2020-08-02 18:00:00,9989.52,DOM,2020,8,2,18,Sunday,True,True
2020-08-02 19:00:00,3320.23,DAYTON,2020,8,2,19,Sunday,True,True
2020-08-02 20:00:00,18567.45,AEP,2020,8,2,20,Sunday,True,True
2020-08-02 20:00:00,8737.62,PJMW,2020,8,2,20,Sunday,True,True
2020-08-02 21:00:00,3338.35,NI,2020,8,2,21,Sunday,True,True
2020-08-02 22:00:00,1957.63,EKPC,2020,8,2,22,Sunday,True,False
2020-08-02 23:00:00,8181.98,DOM,2020,8,2,23,Sunday,True,False
